day,provider,bpt_balance,lock_period,vebal
2022-08-25T00:00:00+00:00,0xed07e996fbc9bace0babea4006ada590e0ea8edb,0.0000000000000000,3097233,0
2022-08-25T00:00:00+00:00,0xed491f649c560e02afb96a4b5a69bb30e3201b91,52.8069596943420464,31222325,50.492134063905134
2022-08-25T00:00:00+00:00,0xed60d8590019e5e145ea81455c01f3e817fe54eb,0.0000000000000000,3252750,0
2022-08-25T00:00:00+00:00,0xed8519ae77cc91f4d56a368154ac313d0a31a6b3,3939.2388323972804119,31444980,2406.7130400673796
2022-08-25T00:00:00+00:00,0xedb7af625443bec75d53544e091ee3492ede8bc2,1.4852714180237015,31164034,1.1638017138487087
2022-08-25T00:00:00+00:00,0xedccc1501e3bcc8b3973b9be33f6bd7072d28388,4.0889529977087767,15709917,1.4787446457467357
2022-08-25T00:00:00+00:00,0xedd43ec3def840d0ae9473089c2418166464d323,745.5527822621715927,31406115,484.098655879821
2022-08-25T00:00:00+00:00,0xeddd3da7212be1f3e65f4c1e8c7de82ff03cd892,566.8576628836092646,31469764,378.9404650509607
2022-08-25T00:00:00+00:00,0xee16c07e5aaefccb5264d8bb1c5e1fbc44e5f889,450.0000000000000000,31050241,257.67123287671234
2022-08-25T00:00:00+00:00,0xee1b82dbf216504351e84d94c2590df243a258f1,10.2392862002818329,7923623,1.3465362674343233
2022-08-25T00:00:00+00:00,0xee1c638ddfff749d18ae6ccfc00664785994cb36,0.0000000000000000,3099541,0
2022-08-25T00:00:00+00:00,0xee1fe7053adf44f1daafe78afb05a5a032016458,13.0717781529341716,31120707,12.498768699654866
2022-08-25T00:00:00+00:00,0xee650f5599bd48f27b29b254a4c45322a755c6b4,0.0000000000000000,3415384,0
2022-08-25T00:00:00+00:00,0xeeedaff6e14ccd70940bc2fb3fdd94f99999867c,0.75059965668451964600,31257391,0.6889065342172989
2022-08-25T00:00:00+00:00,0xef105e1b10644c4126b5f0d2a6a41ef111463cdb,4.9908106951958015,7977494,0.17775490147272718
2022-08-25T00:00:00+00:00,0xef125e49fb1a1bc5f8025b364ca5486368ff87a9,535.6564628481179709,31235824,327.2640855209049
2022-08-25T00:00:00+00:00,0xef2ff56e19a629ceea3f03e6fc3268fd7976e210,306.169569892100136000000000000000000000,10855792,10.904669612595347
2022-08-25T00:00:00+00:00,0xef557a2ca5a733d2c49cf52bca5433a92522c3db,0.0000000000000000,3604933,0
2022-08-25T00:00:00+00:00,0xef9a40f0ce782108233b6a5d8fef08c89b01a7bd,663.0979099621651655,30896461,392.40862616939086
2022-08-25T00:00:00+00:00,0xef9f0b6d5e89c0ac3b729678ba0f45c81ef16056,19.8273063047277216,30944474,15.916166430918418
2022-08-25T00:00:00+00:00,0xefd67615d66e3819539021d40e155e1a6107f283,2.9998921940480057,31267337,2.810857891409364
2022-08-25T00:00:00+00:00,0xefd7b499082303aafb0e76fb18aa460b114d0687,1222.5848404635199972,31042003,723.5022617537543
2022-08-25T00:00:00+00:00,0xefea7e27b3db5338be9d1268360899bb0fe4fac7,0.0000000000000000,3059317,0
2022-08-25T00:00:00+00:00,0xf012f03bd16e7c24ae3a8e89a4250440a8c6da36,8.9147384861763683,30976316,5.104603681125646
2022-08-25T00:00:00+00:00,0xf018b923bebdef7a8124371b322d7e29a08c3198,0.0000000000000000,909291,0
2022-08-25T00:00:00+00:00,0xf01cc7154e255d20489e091a5aea10bc136696a8,3234.632801336354645900000000000000000000,43752682,3154.874732262307
