block_time,tx_hash,original_amount
2022-06-15T00:16:14+00:00,0x06ce0708a1a5180f1872b2966088a32260bd0ebe491e6789b9c0607dc6111205,0.22
2022-06-15T14:23:26+00:00,0x06d175f6366cb96ccc1e4735ec29d6a27b3d57be3d91cba626278997d5df43f2,0.13
2022-06-14T20:31:56+00:00,0x06d2415ebc3717465d2c69b4b69cab36382101296becb1783d91539659d48884,0.2
2022-06-15T00:10:38+00:00,0x06d6c8478a1a703245fe36d8a2e351a90af4e8bd51b3aaf8f0c43b171bb26c74,0.19
2022-06-15T05:49:47+00:00,0x06d7d7f2ae25b932b24e302aa0e17bc1cb9009cc14237bd43c57fce6b7372a1a,0.049
2022-06-15T16:20:59+00:00,0x06df15423d6c43ca7589f8be5611d4e40310130298870852621b890490535843,0.13
2022-06-14T21:13:55+00:00,0x06e1414aaf57172456b6b3f37a46aa00088060ff49527c9872ce0e1765f64e6f,0.07777
2022-06-15T23:17:51+00:00,0x06e144738f8201ae9694e7f84a68c9854caff92e3a11d00d0e14314ff120a4ce,0.0516
2022-06-15T09:08:48+00:00,0x06e18741e271d07c310ca944f568a3108f4992f424660743273c901a59b2a6ac,0.2045
2022-06-14T21:30:00+00:00,0x06e236c7fac47776bb95190da85861c724a72fee677b6d67b67d5ee11a50c693,0.017
2022-06-14T23:24:26+00:00,0x06e48317c672f399a6d3e2334e209c485a33cabeda8a63dc88cc4ec8b55afe62,0.1589
2022-06-15T07:45:03+00:00,0x06e6b415294a246e38d2b454f5677c25735ba7f1db42b25b247a6141c41aead6,0.42
2022-06-15T12:34:00+00:00,0x06e78925c7ba2dd4974a50ec343f78ffc905196bf59f826834728dc4c800007e,0.025
2022-06-15T01:53:29+00:00,0x06e99ba42bb57ee2420ba8c9e52068fb2a5225431c30680c8620df6af5064c06,0.015
2022-06-15T15:27:02+00:00,0x06ed1d4739e4b896a6c5e3adf59297bc4e7ffd0289bf0a3886dee373ff84cdf4,0.38
2022-06-15T07:59:34+00:00,0x06ed771494104a6e0b2c2123ae492a88d4b7f1f80bc8603e58030c76c7542437,2.56
2022-06-15T15:11:03+00:00,0x06eef3cd9cfbccced2c93bd25a09b38447514dc822cb717c3d9b2a848c30f540,0.13
2022-06-15T20:24:47+00:00,0x06f153cd722987e1974763da7b66954ec6fb91ae08b7f91055e28f802258f68e,0.055
2022-06-15T20:11:22+00:00,0x06f1e3163976a85dcd369dbed3eb5fa9eaeaf9f0917d5bf093e29308aae69cc1,0.42
2022-06-15T19:52:28+00:00,0x06f400f200fcc780bab7de0687b6f1475af7ee7712818bc18556ce9f2333f68b,0.015
2022-06-15T10:37:56+00:00,0x06f43bab68fcfef00c3fad8b86baba4cc9ec158bb9bb0f478e389c495e705acc,0.118
2022-06-14T20:29:51+00:00,0x06ffee9566dcbfd1c68ef10f6be104778e82c3e701a7f4dcde7e8c29577f0761,0.894
2022-06-15T10:15:44+00:00,0x0700712517d0f76d00043bcf3961bd94e70b7cc308f981ec7ae89f56d8f565c5,0.03
2022-06-15T15:15:57+00:00,0x070539d516f012dd1f67f007c91b5fc8867203531f900c2e9a37621ccd06ad10,0.08
2022-06-14T20:31:30+00:00,0x0705d4538d712c2fcce117964b0b815afe770496266c3af9c13adc0bf68460e6,0.198
2022-06-15T15:46:42+00:00,0x07085f5f5eabe19da843dd3078b711d3798f898d248cc9f4a0c4fb36561815cf,0.3
2022-06-15T01:36:30+00:00,0x070af22102ab5f07c7fa56a8fadf51154d26bad2e459679e5217cb3ef77fbf06,0.01289
2022-06-15T02:21:36+00:00,0x070dc2dfccd737ce9602c16eb5de52d9a8287c850b0c5800364e42a2109bf195,0.44
2022-06-15T15:02:45+00:00,0x070e35abe9aac6faac6717fcdbd369f22ddb1022adf042111bda39103f70238c,0.018
2022-06-15T17:50:37+00:00,0x070ff98d7a3ae37e357fad04b65f4e55ae14d307ad7af394f53866517604a6d0,0.59
2022-06-14T21:17:58+00:00,0x0710aa9354a586e444d91cac12b3ee244ca6da06dabbd382923fbf04b2e3d3bb,0.9
2022-06-15T11:11:09+00:00,0x071224e57ac72939c14edf2a737181fb706a1da93d10a37371fbdbd1886a3793,3.888
2022-06-15T07:08:20+00:00,0x071279b62706b147ac45ae4c62ed87fc8759f963e2b9364cda47002f2b50c8a8,0.026
2022-06-14T19:03:23+00:00,0x071775af05b63a70f45819a2837ff91c4d1a4fba27697f9aa0d25020bb27fb7e,1.1
2022-06-15T03:34:45+00:00,0x0717d640a990182c1623ba87edb03a15d64acea40cc50005f9dd763064dc21f9,0.22
2022-06-15T19:16:18+00:00,0x071aab5c9ecdcd32ad21f240234d2cda964aa86085ff7845083576524872deee,0.5
2022-06-15T09:42:03+00:00,0x0726074f991ff5707345f310703da4b6e008a7719726c7dc7444c84a9438a039,0.028
2022-06-15T14:50:11+00:00,0x072695e837fe5eaa5b5db081357a761e1de59f4c35c9addeac83a908a50bb8bc,0.145
2022-06-15T14:04:33+00:00,0x0726a9a85027fa52d4a13fab6a2d3a047b7427e9b8c009931458ab2056a9fa01,0.21
2022-06-15T17:41:16+00:00,0x2e2e115404dacc8fad5d6a958383853283df6ac737b8cacc3587b9eeb7870b7c,0.01
2022-06-15T22:39:23+00:00,0x072b125cbe58413c0c04cbda301156483b61bc0254e35cf440fb0b60d7f670a3,0.14
2022-06-15T09:20:04+00:00,0x072d219d050e34e22fbe7df5693910c9607d2db1ef6f9b49d8b8abbf3bec04f9,0.031
2022-06-15T10:44:21+00:00,0x072eba0c4807532346a49a5d4848e0a236119bf54864f82cae8b91e592bff8d0,1.05
2022-06-15T04:55:37+00:00,0x0730b63fdf41bff6dfe9fa5840310a8ef74fccadce82f68e240652f379f8c6db,0.019
2022-06-15T15:43:04+00:00,0x0731c05187ed146bc9cf2334dacd9909159e9e32ac5c9ecdc680043e59ccbfb5,0.3869
2022-06-15T16:06:44+00:00,0x0732a8ed1d16fdb473bfe2f3e51e37908e23282eec6ea7a4a452131d598e34ec,0.187
2022-06-15T03:07:58+00:00,0x0738adf2397b145a730a24a68941f47200656947a15f0fac44412636fcd5c743,0.059
2022-06-15T15:01:07+00:00,0x07391a8fae20f3d0c30296381258dbfb2aba0433a530b319727f28600f6d6aa9,0.122
2022-06-15T21:19:36+00:00,0x073b623de7636ff2f12737b174521630185bdc763770f1aee82d002992bec332,0.05
2022-06-15T06:00:34+00:00,0x073eddbb90d133d67f4554c6c49e6ab4e4ce22ec99cdd63a5a7c68d38730039e,9
2022-06-15T20:45:14+00:00,0x07462f648e51d0c0b04c498d12bafdf165af81db6e7a3bc29b8853f87600efd0,0.03
2022-06-15T14:49:25+00:00,0x07466566ed1eda38f46a0dd9e1ab6226d165529a1ff7b827ca1f6558631b6e51,0.0345
2022-06-14T22:43:00+00:00,0x074a4eef7cc94765e30e623e30bc413bb75b46180f5854b10db79893d6c4ec0e,0.075
2022-06-15T15:08:31+00:00,0x074a89d32f9d54aae3411f2023bc0b535432719df9eec38f204ff71d98293976,0.129
2022-06-15T01:34:33+00:00,0x074d9751776ae71eef899a75f46c8509de8b08dc1c00c0a610a4fae9e65d8322,0.014
2022-06-15T03:36:58+00:00,0x07505242ff51b8af67b46527030416a0ad89d1be4357cae10162afd8b9a383de,0.029
2022-06-15T05:16:06+00:00,0x0752199b144c86fb93867616bcd0e7fdfc0a83a475199ea45c0a2c5b96579acd,0.025
2022-06-15T08:37:22+00:00,0x07539051e3942529ed3cdf2ca0cc77ec669d15aff5913213b66bf9baf8373edd,0.034
2022-06-14T23:11:13+00:00,0x0753f70451e3c7174e3ba968ec65f1de39958f97a9aac1a48f149fc536ed6623,0.159
2022-06-15T19:21:50+00:00,0x07591886e1601cdfe8d292985a2dc40de04a9b512c93fd8008a8b1b771fa70cb,0.73
2022-06-15T01:20:03+00:00,0x075a14d12c002e3b4d91c5926b2744e2e7b70feeedabfc23a3447116ed90a912,0.008899999999999
2022-06-14T20:21:49+00:00,0x0761105c7c07b4a9ef43ae304a07a7f4eacdceaee6bdad2cee07eb84a9db6be0,0.097
2022-06-15T14:20:49+00:00,0x07637d4bb4fbbe18f44cf15f728497ff98cfda5072f0b251ce0add3134d018f5,18
2022-06-15T14:54:26+00:00,0x07688f7e3b755ef215749e8d76f2cce3eaa7bc44904ac2873ef75c55fc98cbb0,0.022
2022-06-14T22:22:50+00:00,0x0771e809580a1ac0fe05ec9bed0e130ae032a0f296b7208b960919743f1221ca,0.0084
2022-06-15T23:22:49+00:00,0x0775925850cf9b30423b6110fe6a69a34c0f3404987aa360874ef018d9211db7,0.99
2022-06-15T04:00:44+00:00,0x0783064404d0f2c387dd6916ed1853a6aa8fe07e28661ba2cd7e9174630ab67d,0.04
2022-06-15T05:21:32+00:00,0x0784e7a8c23acbac34574fc05252c0dd74b90ebdd2e21974368275f8777b17f8,0.02
2022-06-15T12:10:56+00:00,0x078594e9836bb71b753ce0b3ef33788d3e491fbb6ecd178772a173c10153e7b9,0.035
2022-06-15T01:28:51+00:00,0x07867e9ddc6933b5db2de520cdb627d240b8f7fc84c4828d9a68dd95a63a2408,0.01
2022-06-15T17:30:28+00:00,0x078818fe3ffa58f1d96eb92be877ee58feeec94ff7a52903b5fc62ca55bbe4ec,0.1279
2022-06-14T21:09:06+00:00,0x078a22c23d5a19aaf3fe774135ade0997fe32d56159387a4e0e86adede3c777f,0.024
2022-06-15T17:25:41+00:00,0x078c898b08f6f656fc54d561629de28449b566b737643cbfd6127cf981b869bb,0.0097
2022-06-15T21:44:04+00:00,0x078d14a3688592d233b44ec47361ab0467e729901664cc2a1667b6d7a6604087,0.077
2022-06-15T03:01:00+00:00,0x079397bf73890dcae4bf4cb7fef656a67d1feda38f851eb4673bee4b511fa4fb,0.0188888888888
2022-06-15T04:23:32+00:00,0x0793c7d14a284fe08b05c515fa9ecbe99469fe111c6f7322466196c153eeb209,0.134
2022-06-15T16:28:00+00:00,0x079605ebb669722cc45fc82b45f53360898e56c7651d527919d451f503b5e0cd,0.29
2022-06-15T08:25:34+00:00,0x07992f49d1fe145866b99d5d49506b07070765e47ed5c9d289a0eeb01b44c074,0.4
2022-06-15T01:32:21+00:00,0x079e02b0d89fa2b6bde7cc169dd88a2b9293f3e00421be9210ca6a8ae24b6526,0.011
2022-06-15T16:16:09+00:00,0x079efa5d10a59e02df7a50ba798dbec891543484a7cac4883a9690e79ce1a0bc,0.019
2022-06-15T12:39:22+00:00,0x079f3396f1b528ac169d70c650377b139fbbed1aa50662823b5c5794c2dd8385,0.079
2022-06-15T16:02:31+00:00,0x07a10f9023606416b96f50bd0be84e9e89f4bb93f7bb905398b5081f76d83cc7,0.065
2022-06-15T10:45:50+00:00,0x07a21c04a776f304014fdd25f797409b16bbcc1a38d3a2bb9c600ca8ed950a35,0.03
2022-06-15T03:15:58+00:00,0x07a46f70d6472e1ebae3b6db6fcb59c22c09eb6f194d4e7df51d62e29bf0a1c9,0.0439
2022-06-15T22:12:56+00:00,0x07a6bc668163d888f187df6ba973fb92482d9076ad5f01464eec295c92d972bf,0.135
2022-06-15T12:48:58+00:00,0x07a8db9539d326fc864e789162e4236004c9330fa5df67775265ce277bdfe0b3,0.249
2022-06-15T17:16:35+00:00,0x07a9c8be52356b197adfe3a13f1d6ae7d8cc9aba31029c3553a56839048f480b,0.1298
2022-06-15T02:27:07+00:00,0x07ac83d7fdf2c417d9410bfa5d4473887a297ffd5fd1d9d877018e0e4d6302a1,0.055
2022-06-15T08:05:52+00:00,0x07ad75ca676d397977b46a761943e8514570e7ae26fa4bb42c8206213a09303b,0.1789
2022-06-15T00:53:17+00:00,0x07ad9da9b8b09406772d08102448f93f4866969169121147bcb0ee0f9300f213,0.011
2022-06-15T00:14:44+00:00,0x07ae8ca288c1f0c250ce36d4f1f63f7de46a9827b3836049bbe423193dac5d96,0.068
2022-06-14T21:49:55+00:00,0x07afd9b17fc284a27c33af745216ae03e9a5091ebddbee39bff7f13bd9700894,0.23
2022-06-15T23:16:40+00:00,0x07b02df64a19813aafa495cc2de5b81d578673dd3aa020191a8641b13dac3fc9,0.183
2022-06-14T19:21:37+00:00,0x07b273964a644a116d200861808d1f109e41860ad503c2fb0336a64c08a65dbf,0.1711
2022-06-14T23:21:44+00:00,0x07b441af7d7d7557ffa14bbb956cc61d0d38fb234c76951f85769030089afc9a,0.42
2022-06-14T23:00:02+00:00,0x07b4816ace99a1e7c477a5724f20306e122a919d2adead895992a7abcc132737,0.208998
2022-06-15T13:05:00+00:00,0x07b6ee5a0e9b758ba6b19a0a2efcd37d2ca7b653ccc3bf1593003eb31f299965,0.121
2022-06-15T11:44:21+00:00,0x07b7575a665fd67e3d7b5a15f0786d120bd2709e850e3ba837f87a26647d25e0,3
2022-06-15T06:24:36+00:00,0x07be163aa6294ae298ee2e1d6558fee1b43fbc316b452f4f376301c1b0cef9c6,0.0257
2022-06-14T23:52:36+00:00,0x07c0194476d77b44dedfdf4b7946ea8aa0e194530c52d2491cd792d4b07b8661,0.009
2022-06-15T00:31:03+00:00,0x07c15f18b1d2ee86d23e0a29e3c5bcab72e467084b4cc95cea36417990cc67b7,0.013
2022-06-15T15:33:19+00:00,0x07c2e114f950dfc6ff975d588f1ddac76e7b9a1ac9f24aba54c6e0b3f1661c82,0.35
2022-06-15T05:45:09+00:00,0x07c3b8bc0cea901744fd9356a6193f6abf31381005da322930cc1a52235c872f,0.295
2022-06-15T19:22:24+00:00,0x07c3c5f9c3994342a860879793c7753621e872706f693d821c9d986f2b1e0c6d,0.1343
2022-06-15T02:50:27+00:00,0x07c3e72108fd07841779fb7ff758212826e5c525af339e35fa08caaaa621e0f3,0.049
2022-06-15T02:54:02+00:00,0x07c81484915a3a104fefd7760fa899aee46638df4104d31ad49bff6cc63ea8fc,0.019
2022-06-15T10:34:24+00:00,0x07ce7f082549b857bb5bf6a254186d88c30bcacb15049e8488a3658fe85eeffa,0.0014
2022-06-15T12:52:23+00:00,0x07ce9bda5cff15c73b52e3271c2945aaafd93753be893782849069fd9cbc299d,0.063
2022-06-15T23:46:42+00:00,0x07d3d0bca4b96485b657e448cd16c6e39dd3cf8ab49c2b7ea5f4cf486cd0de00,0.86
2022-06-15T06:13:54+00:00,0x07d881a327133e1b021cda31c7d355af3e7e95224e53c82c3b25fd09c08161b5,0.32
2022-06-15T05:34:25+00:00,0x07daf5dd6ba045f5910af6f0d3d703fdceda1c937fa6a2e41c75e3f0d0f6d575,1
2022-06-15T21:40:23+00:00,0x07de0762150a9344160758173c443603d2d301b0f08ebc55dbfb948e460f795d,0.033
2022-06-14T21:59:19+00:00,0x07dffebfbd4c1f550f43984cc2aaec06ab5bb45acd740de629866788c2f1810d,0.021
2022-06-15T03:26:07+00:00,0x07e0b42917f24a5608fa26e32c2699ae14f2241ddbed4cfd68363e52eeea4f0f,0.09
2022-06-15T14:28:22+00:00,0x07e45bc7a013b7374a60beb043dbf73b549971cc3302bf4fe77efa818cd950e5,0.22
2022-06-15T20:34:00+00:00,0x07e739e1945b4c463fe10cd027f75d215fbc0ad5cc6cb511ed523aaffa80caab,0.072
2022-06-15T18:02:20+00:00,0x07e74e0a44b26a016ebae0410e70ab84897223139a93a3dcbf1eb7aad843112d,0.549
2022-06-15T11:20:46+00:00,0x07ec914cb567d0b3d5f5318e8f8703f2664fb860931ae8e665e7e116fdb43c63,0.048
2022-06-15T20:44:08+00:00,0x07ee150a5277857e1ec9af34634f5d51c64a1d18096af07d97705c9a3fdeb7d2,0.04
2022-06-15T16:36:13+00:00,0x07f0f613d3b249c95a0b511ac5c9e4a20622eb15639138b920d5a2857b096559,0.305
2022-06-15T18:21:15+00:00,0x07f760dda3f6c31ca403a9544b98bc6f28fe2e64a07b5323138ef82c00600c2e,0.1299
2022-06-15T01:11:54+00:00,0x07f88b9601975b733b8a02082a7175f6062b6692c0925792bf3bbd8f89078bc2,0.1
2022-06-15T00:13:18+00:00,0x07fe8922cd2ae58560c313ce0c42b03a333b2d0a8646f2466da9280feb5da90c,0.139
2022-06-15T05:30:38+00:00,0x08005c896e1276ce9782718e0e17c2d9092c44f2a9ea86bbbf73911eb8bb7958,0.03
2022-06-15T02:16:23+00:00,0x0805b57339ad46dc6557889ee64082ffcb570c70d4f8b705e2b4863039ad5af8,2.39
2022-06-15T03:02:33+00:00,0x080d6cfe2120ea8d67e3920b4be8408fa0419c5a052c52fe4bfb68d508e57ac9,0.019
2022-06-15T01:00:24+00:00,0x080ec5b57a99c1bd0d271181c1722dc7bcd04b0fe2caacbe415d36a597ae7d99,0.014
2022-06-15T23:07:53+00:00,0x081b708182bbd8691c0eedafe0d1090bc1245af771ed94c6887260b7a6cb5a44,1.1
2022-06-14T21:34:23+00:00,0x081febdedc27a79a3101a12c32eb7d5c9806a929f45b581077ff5329a9e47c6d,0.11
2022-06-15T04:02:05+00:00,0x0829591a3674ba4404b076f1c7ef6fe966a17ff63a27792a3a1780fdd0599b8d,0.0234
2022-06-15T23:40:26+00:00,0x082aa5cc25a67ec21514f14f93b0a155273b17f2c7777023ad5f78ced8c9a72c,0.0847
2022-06-15T08:35:44+00:00,0x082cd7dcaf68af2c6f90abdd79e259ac3e62d439cf2fdd8263bd8ad99b347be4,0.09
2022-06-15T00:02:13+00:00,0x083104258bd5da1f1ed87e97576814f27c958cc988a48322a8045f03c7c8eb6c,0.2
2022-06-15T04:30:35+00:00,0x08310b17524f50696d7d3216b1a3da0cc7d81115f8ed7efb99f504cd32175cac,0.023
2022-06-15T08:13:36+00:00,0x0831c33ec77d05cece68e71c7fbf07cb4d589446ac2eb6cf8c77f1530b626b66,0.1268
2022-06-15T10:25:26+00:00,0x08372c29d4f48aba8ea8ba3210eb71dc0f7c17686a07293f6b0c8662c91c1e2b,0.29
2022-06-15T01:26:21+00:00,0x083bad886d48533001636fd7dccdc5c6c05fcd9b81529e59e874a73b5249d2bd,0.0098
2022-06-15T11:56:31+00:00,0x083c619a53b62fe3758b6444aebf0370706fd604674159ef52bdde199d276c80,0.55
2022-06-15T13:46:04+00:00,0x083efc3a25f5690fbe1b364e9d8c068bfd4fe5b0af84aa85cc45e74cdd833a50,0.279
2022-06-14T20:15:18+00:00,0x083fb757a1e1a9089244fd2652bbd24e341fbfad5b427793709633b3cf87e97d,0.012
2022-06-15T11:04:36+00:00,0x0842c4e27427cd67f55ce36843e38def2f7fc6946a9cf98887bc0fae119ca995,0.29
2022-06-15T08:39:45+00:00,0x08496ffa990e12ef96f03ba2fb9f398f64c21b657d74fc9e74c133e56100cff6,2.5
2022-06-15T01:53:29+00:00,0x0849dfc691bfa6255301fe521409c7be15902993b7531ecde2e73a628f42c6b3,0.0018
2022-06-15T06:11:58+00:00,0x084af6746750a3df5c38e065fd9daf94b3909e7a260cd07b04d739cf50b8ab98,3.15
2022-06-15T21:25:45+00:00,0x084bcea6fb3829dabf56941604b2d3ee3c18b9891b11433d8ef30ef65f58a0a4,0.14
2022-06-15T13:55:36+00:00,0x084bdf283e54182095b90a03c6c4b2cf63a4dd7bfa5f479be04e2b4882e4c87f,0.6
2022-06-14T22:48:30+00:00,0x084c06bc3107d5e93bbba7cd6b38598118fcf11c8aa1eebe1a44a476c80890c1,0.15
2022-06-15T11:19:16+00:00,0x085431f7e3de7bc098502a023cb29abab6758ce7bcfde67ef268d46bdb9d7926,0.188
2022-06-14T20:47:38+00:00,0x0855393f4a682e55eb4d449e0080e7d7f333a71b08df424f1a84c04b5e1c5261,0.003
2022-06-15T19:39:40+00:00,0x0859760336290204adfc72b2d91044c6d772e428e7e0cf761cf0076b536f4ae9,0.1499
2022-06-15T22:17:32+00:00,0x0859df935def7b450997106319d63286886cff514dacc19bb4cc394e4ad97cbe,0.015
2022-06-15T19:41:34+00:00,0x08631e6a00a15c7f76947e8457854291463a1cfd22c9229d42f32b44233bceb2,0.08
2022-06-15T01:10:44+00:00,0x08731e85567590dfa76ea0b1a61b8510b716a000f10f1ae8fcf8f52e0b0bf4c5,0.009
2022-06-15T08:31:21+00:00,0x0873abbc6c8cebc55f89567c9b9e7bccccf22647dff5a23b07dd03e63c79be9b,0.06
2022-06-15T03:43:44+00:00,0x0879319bf4f438da1ef889ee73e3fb2d8a97ac383dfa55d0ba25cc12c5c7fe0d,0.018
2022-06-14T20:18:12+00:00,0x08794e25ce411ee2ad19b2609ef8e3261ca0462af43840cdc9c431bf9e1dca74,0.025
2022-06-15T14:55:44+00:00,0x087af3e89d6ca43d94eff93c0f83e11f25055bf2a7aa0e09bc700a23f2d48acd,0.0179
2022-06-15T20:35:51+00:00,0x087d60e1ea2bf0f837d6fbdf3efbbfdbb150f7918e89e68f7f73d032ac7a56f9,0.018
2022-06-14T20:10:12+00:00,0x087e07675aa3e68179d2b803d69b4f4a545c4d11dc9f6eb9da3c309288ca4b17,0.017
2022-06-15T23:41:56+00:00,0x08816112e09f457214b5114f12dfc48866766b4ae56c041b37c5bd5306f98325,0.095
2022-06-15T11:47:17+00:00,0x0881b3ceaab26adcd9225302b19ba7400df4e01e3ed540dbf76371649fde5dea,0.15
2022-06-14T23:04:00+00:00,0x08839d8ff640138f31b3c9226cc38ad7c45b5c7c69423d1e0648f0e38646cec5,0.22
2022-06-15T20:34:19+00:00,0x0883a0e42419fec247100e5ef5ef31f959ca22b05a9534df82014fb040d761a9,0.18
2022-06-15T17:01:14+00:00,0x088630740f9d3dc8afc77c33e4e2210a8f398d2576ca28c60ca48dac1cee87ae,0.01
2022-06-15T02:51:45+00:00,0x088875fe2f73a79ee577bfab7f59d2744c7cc098c7101ac5e85751ba3f357c12,0.01
2022-06-15T23:28:30+00:00,0x088876e20524046dbe8185c40892adc67013cacb92870e441bd76155c72cee7b,0.26
2022-06-15T22:28:50+00:00,0x088caa461d6cc4f38037307fde50db4b7300bf50ae574961b0525e4ef06f9b4a,1.15
2022-06-15T13:35:46+00:00,0x08905558f3a16d3e73ecd95f99ae11e9f088988656537d5dadd0671b0caad0e0,0.129
2022-06-15T10:45:07+00:00,0x089162260ee232301e179c813764a5ebbc45ca45f9fa8dd5c44dc506f57bc238,0.06
2022-06-15T04:56:40+00:00,0x0895899e100db989b4485b621d455b06991a667dfb6e67b28dafd7b1b99dadc2,0.0255
2022-06-14T20:37:34+00:00,0x08968e73d1e933e687bc8a9a0d46e23c3820f9bc8750b0cb86f67a4786d70080,0.04
2022-06-15T23:05:27+00:00,0x089859a61c4593ad23f9b943782437dc1ac06004ebe592a69c97656565072928,0.13789
2022-06-15T21:32:29+00:00,0x0898f4cce3cc8a31d711dd82a621d927b7ab3910e2c888f64aa0d82174ee2405,0.27
2022-06-15T23:16:06+00:00,0x089b49227a0ab638fbfa6cbe222948be74fa2ebaedd064118739b3f7e92eeb47,0.11
2022-06-15T19:32:53+00:00,0x089be8844f4dec047c0fe400c98063ffcf58362380c8fe5860a2941282bf8960,0.205
2022-06-15T12:34:00+00:00,0x089c96903e606a3ee4affd9f22ba167cbb8778a3d8917dd266a1f87bc6015ff9,2.1
2022-06-15T15:51:05+00:00,0x089e60264da8c3682bd9de421d4f1ec965126c9e3adf1cbcad5b722349aadfc9,0.0298
2022-06-15T13:00:31+00:00,0x08a403f9ee242bd48872c25cda47762a2be9d377f428d59848da06be9b657901,0.007
2022-06-15T13:49:07+00:00,0x08a83ef9c68cee07e6160f516cc0a5b561a9153439e7813407f982d34ae5667a,0.193
2022-06-15T06:15:52+00:00,0x08a91be523e601d9b0530925262a03e936795514c02a70a423a391fea2eeb2b2,0.499999
2022-06-15T03:07:58+00:00,0x08aa30e4202b2faef0f92240028d0e943f8d4686f0d944842abbe69a64543086,0.02
2022-06-15T22:10:26+00:00,0x08aaaad52cfbefa2f5ee461f999daa60f03e36a3286d241a64a5a40f3eb28ac1,0.035
2022-06-15T16:29:59+00:00,0x08ab074d366bae2a1bd0e52a67c61545b3cabd94036330868553a0dcd5366f45,0.069
2022-06-15T14:30:05+00:00,0x08ab5631a92f74c06c5fb9f3a65175e369cca97c9014df2c24f3926b84b62586,0.41
2022-06-15T12:23:42+00:00,0x08ad1e1ed4c0b0d64880f7884c203db2054873e581d48f497ff74d32cbd97590,0.2
2022-06-15T23:20:09+00:00,0x08b05bdaa098f76547c4598bb7c51a2908a67d894bdf0a780456fe841ef4df02,0.128
2022-06-15T15:55:59+00:00,0x08b16422bdf216c12da40e47a72e74cbfb167ccd6d041d2e035624d052ae2cf6,0.199
2022-06-14T20:46:53+00:00,0x08b73abac8150c43e219dd18d6a6e5df31813af92c006493b73961a0faccc0bc,5.5
2022-06-14T20:23:39+00:00,0x08b9687867d12694c70d66e6599e15aef2b2addf8e42f0ae426265051b3d256e,0.0139
2022-06-15T05:50:34+00:00,0x08baa09760c287f90c41fcb4fa1ba8457ef9fd9fa171c5db262288975bfde516,0.27
2022-06-15T12:20:37+00:00,0x08bdafee8874d4c8c763fab9c850300d41706b8e771d3b80ab3164d90d35c026,0.165
2022-06-15T23:51:33+00:00,0xdf2a75434c4a74f01e3858dda9a212eb1375192ded32bb5123dad8076577d41b,0.0074
2022-06-15T10:50:45+00:00,0x08bec27757a0bd4f906d7bcaa0de36ceeebc7e43b44a73d86d6238bab4238783,0.03
2022-06-15T17:54:00+00:00,0x08c3c86b4da8d565fe0634a7fc24999ea8c462092425a9e25d2f7d706f52074b,0.179
2022-06-15T15:40:44+00:00,0x08c88b84c5d28f7098b3b7afdf764008b4d04ca45da366f2202a4dc9200145eb,0.35
2022-06-15T13:00:31+00:00,0x08c8c0af81ef8569efe7f8d352608e9a3ef70f3501dadf2cb49b2af1da6032b6,0.19
2022-06-15T17:59:36+00:00,0x08d06254af6bd88354b56a58ce224487ec76084c58694c865fdb6aa613d55c0c,0.648
2022-06-15T22:25:21+00:00,0x08d0eec2354c731dacafdcbacc1eb9a822c811bc00f4a239819d43bb5b80fea8,0.019
2022-06-14T22:42:18+00:00,0x08d2bc3bb2a8b9869cec7c695c39ed2339bcbc0d0d3e549ed03b8ed1001cf542,0.098
2022-06-14T21:06:30+00:00,0x08d83dd01e30b39425a9c1744438db8af45ecf1c277112ebe1511350ab6ddec0,0.099
2022-06-14T23:12:30+00:00,0x08dd2718c0ffd91c0c3342a7ed01ded4cf2c2f5463e5bebde2faa0da21f30fb3,0.259
2022-06-15T15:23:44+00:00,0x08ddd4afffa4ee175c73d3f7115274327c21de4369f4d066f0e2ab6504d3783e,0.039
2022-06-15T23:03:22+00:00,0x08ddfc2b8932f25ef589db1759c047357921fa1fe8530fb8f276f31607357b35,0.038
2022-06-14T23:10:22+00:00,0x08deb0c2990ada072d6190efd33e7a960d912494f851420ba746a45b2adb9a74,0.04
2022-06-15T04:57:33+00:00,0x08e832647e17d98391c6b98f549eb27628cc80050b727304630cb9c4e075d8b6,0.12799
2022-06-14T22:04:45+00:00,0x08ebb3c83b8abe6d6896e34a9af066f037cefec707f42475245389b0e6ccc9d0,0.1275
2022-06-14T22:55:06+00:00,0x08ed9a04dc1ad133958cce7ced449cdd004dbd99544dc68676e44c70b63eeeb1,0.12
2022-06-15T19:55:40+00:00,0x08eefce278f9c2c454a4c6b89a20de35de5c4caaf191bb40c2ec05510d4f342b,0.05
2022-06-15T03:23:25+00:00,0x08f6001ef0adc58543b18d6ba0b94e641d3d0b31e7c3e4bcb98c8e314fec9d38,0.025
2022-06-15T04:49:26+00:00,0x08f7fbc601d7bd578fa0c03725fff2dab32ff117ca1e7cc34a17dbedd6d5c113,0.04
2022-06-15T16:39:58+00:00,0x08f8dda05a5f101d5c2fde303c4b410f174a9cf87bf9c1188121cbf9783eece4,0.28
2022-06-15T23:19:12+00:00,0x08fb114c7464a339c561327d67ae20a6826284ae4eb787092840f4c328b1e57a,0.13
2022-06-15T00:40:42+00:00,0x0900b003fe2ce0f48aae2159cc5a1c3b228bd720de01aab198ddb4913e497e81,0.1
