tx_hash,block_time,nft_token_id,original_amount
0x00c44897d73f62c335878b230a975ad66000a8b1cb933b131bdd36ad62e3c875,2022-05-28T04:27:45+00:00,3,0.1
0x00c4607f37d4282775b1ed8800c76351a9ce7a62c0c279352cf312a380964b76,2022-05-22T04:45:34+00:00,4343,0.26
0x00c475dd3a3c614cb0200412364de64a92a8e91574d3e179a67a78243cb08180,2022-01-14T08:44:04+00:00,1129,0.0001
0x00c4b3db2c1fbbc1bf666e6f0065bee3564271bbd0e4137db57944e6ec1c20e6,2022-02-26T18:29:08+00:00,3059,0.45
0x00c4cb6f1211b5d72cca6a43339dbbfd31b296ab8fbe9024231f42725efd9d31,2022-07-03T12:38:44+00:00,4665,0.012
0x00c55598e72c7d2914b04d69148ad02d24282cebde67c862c50ce1b7ceedd2b8,2022-05-08T09:25:28+00:00,61407,3.3
0x00c5c02a1e93b55f460a8066e718f3f328cae651046c995dfcd52bc5d20f4c48,2022-03-31T05:20:21+00:00,5283,475
0x00c62ee851645356011e5221442283b6ae4c678729fa0248420b5183f551c2fb,2022-03-10T07:23:32+00:00,2871,0.02
0x00c672fcaafcfb092b8a2a621ec32f6412e1890b92edc3baa980eadd86a195c0,2022-01-24T16:55:36+00:00,2287,1.052
0x00c701b7e0de413004f7bf3ee0ab59a3312b4b523b15d653ff25071738a7c823,2022-05-31T14:30:19+00:00,7885,1
0x00c780ab8b3f0d9be43fe7e352557816551c00d914d94fd5b5a1f40adaf46bcb,2022-02-09T07:43:02+00:00,3095,0.01
0x00c82c8852f51a80b2fd90c8b273a74b74b281b93bf8f913641da3d854a90dfe,2022-05-05T19:29:39+00:00,2917,0.1498
0x00c882608f756bf2a571fe480316ede9cd1abe9f7d484027e260b4e0f3f006d6,2022-05-19T23:58:27+00:00,9507,0.123
0x00c8e656e5cda27cce9ea8199a22377ad53f8cf667312ce84170ae7d36270ace,2022-05-14T02:42:52+00:00,10,3.33
0x00c922513da6dce63767ee58fb1ec06f3f4752e6b5a8f1b7447993524dca61a7,2022-06-28T15:20:19+00:00,0,0.7
0x00cacee7c84a595a2f95112ca0ee66c034d4dd014bb357e4279052cbd0274424,2022-05-19T05:21:46+00:00,19264,4.25
0x00cb41c197514e53226c2dc5bb341f414fb6315a5de9aab7e7203129dc7b1b4f,2022-06-21T07:54:37+00:00,1904,2.501
0x00cb70e46813a8d86a005b5cdc0e6764fa688747b2ba11bd3c4fa041923d3a63,2022-01-11T23:24:32+00:00,7593,28.357071
0x00cbc11f8125a5dc15c4ff4761d3f81e44808ac123104f1f2fddb69bd141ba3a,2022-04-24T23:46:08+00:00,2901,1.55
0x00cc1019b3fc194cfbd766a678082392087277e25ab5566cfb465dd315b35b29,2022-05-19T05:05:27+00:00,3945,0.151
0x00ccc8498c394432975c0bca95dc76605dc81ff17ec707c4ca8435e6bb25ba77,2022-01-17T22:28:32+00:00,855,2.45
0x00ccdc160a3393f141573f8e4543b558db5044508cd82d1928b25905688727ae,2022-02-01T14:26:20+00:00,334,10.55
0x00ce95005740a48d10e4255e195a979ca4239bfc035193f3b18ba13ee7bbb79d,2022-01-30T06:29:12+00:00,1865,501
0x00ceefe117d944682e63022e514ed4b03b2b3ae6c89ec23ed2321eba9efde200,2022-05-21T06:53:13+00:00,2735,0.6
0x00cf014a49f25d5f6aa4f85a4dbbacb1b14b92176cbc0b1b52da6262c2b7851a,2022-06-08T23:28:46+00:00,6095,0.4
0x00cfe921c9fbb3d209f1247dff1015769c5a79b15bfb290e6c5994755f5ccc04,2022-01-21T16:55:46+00:00,2432,0.85
0x00d0025b1f95e48cb7de7db468df8e3a6e6d4caef3399d4b877917e98f6889fa,2022-05-26T05:31:53+00:00,3449,0.075
0x00d0269ae5147affa69ef9fac23a63ea96b6d86f33d399d661631f965b093937,2022-05-22T15:04:09+00:00,377,0.13
0x00d11165f0c110832fc237d8d1517735932e7ccf01af025e4d76292bb58d1a97,2022-06-10T15:46:53+00:00,8208,0.1868
0x00d1500afd3dfde311436a84bf0cface0b61d4c09f029b0a403d19b9f4379a71,2022-02-17T11:43:46+00:00,10225,0.02
0x00d190888708b47c3d65a0c5aa267937068351e7ad7d4bda123d585d56c86512,2022-05-11T19:45:22+00:00,9579,0.13
0x00d1f39e6ee4c992634bda99d24bc7b0d43c306f85068b62c1411d6e14535301,2022-02-12T18:32:50+00:00,6638,0.385
0x00d1f53da9b0f4959e5c54ca346acd02b4200754ee35bc51b885d4d397e83619,2022-02-17T04:26:24+00:00,574,0.2
0x00d229aecd2a3f45d7009580b134389a1e0ccbd60139f6a165c036568b6a3a84,2022-02-07T13:37:30+00:00,1111,0.1
0x00d2f2bc45f53c400252082032914a0b7e17db18db9949a3a9b341868b06e136,2022-05-12T01:03:17+00:00,84819,3.08
0x00d2f701a6a20588fc754ead7090d93b67bfbb2caa6a2672cdfdfebc10646827,2022-03-26T05:24:41+00:00,1865,294
0x00d36a30866109fb13c1536fed60143ce06084efbf19023c51f6e8337a2d1c82,2022-03-13T18:01:27+00:00,7706,0.05
0x00d3b2c92b63f0f90fb79fc0c5165d84e15bfb00d2a329eca2c19dccdbf7a088,2022-05-20T02:02:27+00:00,7205,0.89
0x00d402a00713e99a7c851f012d959462eaa9ae24cc704e1d72bc05a0d2115dd6,2022-05-14T07:16:15+00:00,17982,0.2
0x00d415f9c2e532a521c6e1e1e28edaf5893fea6afce68cfebb0116851043036c,2022-04-29T12:55:56+00:00,5431,3.18
0x00d46607def7d9b80539f0b8eb42f69b4a5a4a40325ed5da08d135277889e6e0,2022-01-31T18:48:34+00:00,3950,1.5
0x00d51d619161ba2c4a947787f4f2cae2cc14582eb69e74c20b41175a40ffe12b,2022-04-21T06:34:34+00:00,4646,0.075
0x00d523df3efdd2ed6d3516c7088bb7be2df8da4f1c7dd460a7d55a2c4b91eff3,2022-02-05T04:22:54+00:00,75011,3.6
0x00d57c4fc15db781e18f186574e91d3e3ba06d73e650bfb2274638c3af42dad6,2022-01-21T19:36:23+00:00,4684,0.35
0x00d6a563b7a17a256b234913a067ded3cf1b4bee2a841ec3dd34ea17f8446ce5,2022-04-09T02:26:19+00:00,4249,1.42
0x00d6b9a27e27541ac21009b14bc1af8c3db3fe6d62ecc38ff0d966e4a5cdf95d,2022-06-22T10:30:31+00:00,5218,0.3411
0x00d6bd6795c641cc800e8e4dd302aa47d58adb01e9c9db1700cc5e914e791940,2022-06-09T10:55:06+00:00,16074,17.8
0x00d7dc1032db55a4933f218a20dc06f706166fce7be7587195107b4f4b838962,2022-01-27T05:54:54+00:00,445,0.0001
0x00d821f71db813b7c94d89d1e4bee53af8dd06b3c033a4676bf71f5122d7ea4a,2022-05-23T03:08:50+00:00,4750,0.4101
0x00d86844590e1a40543e1ad6138832b5fb2e6fdf36d190c35f1c40c030b9cfff,2022-06-27T08:02:05+00:00,14882,0.163
0x00d8b298d4c92a87b0e9f635c2073c63593a4adbdd2535a4ccab31de82406a59,2022-04-10T21:33:00+00:00,719,0.43
0x00d8b8225b7639a0a61936a5b36b7a58eb848b353e1c00992d53c2bb47694a9e,2022-04-03T01:11:19+00:00,7995,1.35
0x00d9382c601239682f09112f751d65f26dcd159da050c5699a3c13e24380c7ff,2022-01-11T00:48:53+00:00,2319,0.13
0x00d9a41d07b40ca3c513088cd8300b305b519a8219270bd0a4e326e278740bab,2022-03-06T09:40:46+00:00,8170,0.301
0x00d9a9f5c41bf3948083f61c97546c8672e5b2b8aec000f8c3c763f6b3fd986d,2022-06-23T16:27:24+00:00,9728,1347.5
0x00d9cb1f9bfbefb965f48d6eca21c87ecf3cef936bb235632f0a5bb233b36e30,2022-01-21T17:19:08+00:00,709,2.3
0x00d9e466150a5ee7acb357275455a94e5846cc4b8ebc524dd243f9c506675a69,2022-05-16T19:58:04+00:00,9812,0.078
0x00da131bf2fbfc496078421c067ff5f566822af9450343dcfd7004bf79e4aa0a,2022-01-30T00:56:35+00:00,5081,0.16
0x00da6a59cbf9bd47b147e3dd952f44a6fe8ed3540240a7796bef3be20be0f3a9,2022-07-03T06:40:06+00:00,12,0.45
0x00da8b016032a8cff3234bb90987126afd9307f619baebcbe2482e5608acf4ec,2022-02-11T15:18:55+00:00,975,0.32
0x00dadc87442f63ef28974150ce31fa2b139e8433372397534698f5f699233946,2022-03-28T02:57:56+00:00,1880,0.18
0x00db3d33f455c8b036a56f5303a2dc636d61fc9cb928c35359f517e525b4764e,2022-01-20T15:58:22+00:00,8324,1.299
0x00dbcbc88d2bfb1f2672ead2a204e1dd82f492591dcf840f6bd1772360d08bfa,2022-01-11T16:15:06+00:00,9153,0.01
0x00dc21a1ec0f1c3155ccc4dfdf736647e9d34267126d33eca0884ee59296185a,2022-04-19T02:11:28+00:00,3170,0.05
0x00dc6883473eb2d0165379cd8dbe8c8e51407cdc0d3a48fe96e9781b1559ae02,2022-01-30T17:11:10+00:00,2006,4.338895
0x00dc6b86c5590e3df6f7ae460ac8d7f1f5a1b4b12dd55191b34881547d461125,2022-05-22T16:31:42+00:00,126,0.15
0x00dcf88cf369670e67282669287e493cd7b0d66cf6c4c998c596e5bc1d8266f9,2022-01-13T22:37:11+00:00,17452,119.23
0x00dd2a74167b4853a2ca957c9b85b12e0a50d0537b6f9a64fb09132402d32fa0,2022-01-21T23:58:31+00:00,10255,152.7
0x00dd85ea560cfe3eaffd60964615ab820d22374ed1af987e25ebbfb7781e5055,2022-01-15T21:59:30+00:00,8770,285
0x00de37c3262d254bc797497c50d05f2198866b3343396c7945c940770ffff4cb,2022-05-02T18:36:10+00:00,56437,4.49
0x00dea1b774a39adb40fc73c980a858f3f76070677cd227d362f5da6cc6480e61,2022-04-07T06:15:31+00:00,9728,754
0x00dea41b8e270fce702af0019a5ccc931c108eb0735bc7afc9844edfdb97a01e,2022-05-10T17:33:21+00:00,5224,10
0x00dee3db769b0a4f8b04abcf63d3ac7c90e486020aaca0900a6c554492c1891a,2022-04-16T06:52:23+00:00,1,0.19
0x00df2e43d891697e6b924193b3c660f3a803d1d6b3b1528ba93b6b764c554787,2022-02-06T17:41:42+00:00,6267,0.255
0x00dfc69853d8f966ba400a300c3799958b5a5f20c4fe05478bb56d99e084491f,2022-01-12T17:42:38+00:00,5676,0.08
0x00e006a3ab590b04371669542a5497f56945511c7b77da8394d7b64f0f76473b,2022-03-02T04:26:34+00:00,9728,388
0x00e0752ba07ceb853462178ff8b03d566ddc5e76edbee10221c5073573167786,2022-01-23T06:45:40+00:00,6899,0.01
0x00e13dee3158c5b8e6f29375aa952098bb6f3bc3daaad7a93d6fe9ca574dda91,2022-04-21T08:16:28+00:00,2164,0.498
0x00e13eb2b008f54871e1a2dd8a6a32622ffa18e1130d7e8d1ebe0e050eae4cc3,2022-03-06T19:41:57+00:00,5247,0.222
0x00e2430da0a88785563d527deaa221c1f3dae2e9b8bd4b22085060551cc0c525,2022-03-19T05:33:59+00:00,9157,11.1
0x00e2ae1f8814c9aa7f200c92b2c6755a9e82d4c118908b1831646e2b98f0b970,2022-04-09T04:27:33+00:00,5691,0.75
0x00e2b5c7c965e1735971ed50520a458ab358975d9b72ae61fa7cd7581b4f3297,2022-05-18T17:36:33+00:00,3962,0.03167
0x00e3003e35c5dd48357e5844dda1943a67610626181de24d9bc2559294dad40b,2022-04-25T04:42:43+00:00,9580,1.65
0x00e36c3874e08cbc3fb19c96d4cd153fad06a2ac45ae33cb1e4fb7807735366e,2022-05-04T14:18:30+00:00,20020,6.5
0x00e3abb9ba61e6c77de14e3e7058d37f462b2dac050594bcbe64108adc0aa93a,2022-02-13T05:42:49+00:00,5905,0.33
0x00e42ef09e791840d2964feaccb4f2983fe4fbd9f0c3bd290404da1fe5ea2e2a,2022-05-03T22:30:26+00:00,3599,0.35
0x00e453bbae77ed40be305727ac91549b698b93f948c626714e23166b67fde7b9,2022-03-12T23:40:19+00:00,1657,309.51
0x00e4d3b1f62ba92efcf4234ce4527b58ab88f298ffac38b7afeaffb09178161a,2022-02-15T17:20:13+00:00,724,0.1
0x00e5a39330a01a84372e4edf2054811b2b64aaf63b2dd0ba98ddd345009e2928,2022-01-16T20:54:14+00:00,2693,364
0x00e600504bc8f94fc828f1e4f38ca5dc2e32ef277af8f2ca32c67a3200d8207e,2022-06-01T00:39:23+00:00,1039,4.1
0x00e62fa819d62d25bf449ee0f7058e9ef22eda8d517cc146db844adf99aae32e,2022-03-30T01:20:20+00:00,1231,0.11033
0x00e6468b5ec1d7a15c378508763433de4c49f5a859666b94453016fd57275272,2022-02-27T16:18:40+00:00,3034,0.725
0x00e663e44467298fac69221df45d9c5d072d8da4e14d0bc3cbc2e20cd20cf856,2022-03-01T17:58:47+00:00,3387,0.6
0x00e667a4858ad0c108cfebba73d572b24aa9edc566e5e9ea8e4f727c72146e38,2022-05-09T09:50:01+00:00,5317,0.238
0x00e6ee7850c451de3596a990112defc0330d45be5946a3d06d6cb792a8072be1,2022-04-05T19:46:19+00:00,11084,0.749
0x00e76fde2939e417670b4461bb257a67c2997a2cb5e587d14b32d10816213e50,2022-05-02T14:38:58+00:00,68734,3.81
0x00e7983a10ac2218f610893bc4b5537989f2cc38dfe7a0ab330a2a55619a2e0f,2022-05-26T17:12:32+00:00,2717,0.278
0x00e7a03a2db06c7e5c439a221bfc99f6eda43c3a09ae655512c09583e339aa88,2022-06-14T23:48:13+00:00,3231,0.22
0x00e7d1a1616c71ec8fd6b2d4d6467a7f14b08deeed68b47518796ff3fb90c030,2022-05-12T09:37:49+00:00,46913,3
0x00e7f6dfd6df53884eb56c85049d5f695549d5f7f6c599adb19ddff0a03a19ef,2022-02-26T21:58:14+00:00,7201,0.2
0x00e8db24ad2da1ef46da912ff899b20a518cc6ac8f9ff34331fd6b5a56a41ab4,2022-01-20T14:12:59+00:00,2467,1.69
0x00e91d6bf2e9a81c29b081b28b6076a82907c3658b359da18d8e34e84be2125c,2022-07-02T07:00:43+00:00,636,0.320971
0x00e9434c402d6e2ac2f0effa45dd25e4d82ee4ecd7171ef7cff4fb3095d90028,2022-04-03T06:09:38+00:00,9559,454
0x00e9670d40a78f754007ebb78c5c22db06f982e5eb69a74fd396d4d501184fd7,2022-06-27T14:35:04+00:00,87635,2.8
0x00e9df25258b09c987e34c6845c9c5d5b07b88abdbeff1ca7e77d975b8b24894,2022-04-05T18:30:08+00:00,8655,0.39
0x00e9fe5fd173d77066caadb4b7b5d321b3c3613b37afb4dddae85b44be11e63f,2022-06-08T00:50:58+00:00,3765,0.277
0x00eaa628ab6f8d8a25ff627b3d0ca8ae8df3c64c35789fae2aacfa451ab937cd,2022-02-19T07:42:05+00:00,9228,749.182
0x00eaf806d7597f93e7751923c390d4aece146ab3758563dfef3c1c812f5929e4,2022-03-29T20:57:45+00:00,9392,0.162
0x00eb44c9af3440c6207075337b7097f21e1c305fb9d815e6966ea86dcce737f0,2022-05-02T12:18:39+00:00,3313,0.5
0x00eb54c9f50e9027417f6ac0bcd4a231ee239d7fffc6958eff730bd93c09319c,2022-01-24T04:35:29+00:00,9679,0.38
0x00ebd4e5326c46776e6195593719a73a2951dd41176f37ff6f1622d29e3a29c6,2022-03-31T21:59:19+00:00,1425,0.3
0x00ebd6088952a23d3abb93bf4a519984c67b21e92c77a5c102e6001d542b2b82,2022-05-06T05:49:34+00:00,2613,3.44
0x00ebdc4e5e445772e7ed5c819ef71fb1e9946b68ea0e436bac34ad2bfd6e5a9d,2022-05-20T00:41:18+00:00,1389,0.12
0x00ec164f681d6b13b49c91d1fff8bbbf253043fdf06772c4f0fa0e9d10447a20,2022-02-12T04:16:04+00:00,1865,598
0x00ec1fd85d4bc4e36c776a7e37b68dafb0d13f7ff595fabfef3049e9cacb58c7,2022-01-14T21:45:56+00:00,6690,0.08
0x00ec3a39b7f5ab3ef965ff4e937569c722ae42fef9790c3420d59c8a069aea9d,2022-06-30T23:07:19+00:00,2304,6.9
0x00ed6c2b7cdb5be14d5faffd47d8f7a56fb3cacc0a44f48ce955594c679dfd3f,2022-05-05T02:33:09+00:00,4980,0.41
0x00ed7a883aff2f77e48a09bd3091bdbc1c024fcb8acc545dc2b7f4f0bc85d548,2022-01-16T12:04:53+00:00,6958,0.15
0x00edb2cb536a22c3616789776be73ccfe57a581187816c73e5e934b5dbaa62c8,2022-05-14T14:50:33+00:00,3616,0.18
0x00ee3b5c4a1c24daab2418b3faafb0fbb50d18506fedc4aaacd30beed4414adf,2022-03-06T06:37:49+00:00,19564,265.0114992
0x00eeece077cedb33321bcdda270168e742310dfef944f7806532c18c708cec4d,2022-05-07T11:38:25+00:00,8247,0.0225
0x00ef35121e910c2e2026222bed889918c3dec885c59fa615ff46388cef228768,2022-03-26T02:15:45+00:00,991,1.7
0x00ef65943d58a4693f6ab662c35a961d1dfe7dbc65710a1055b106c092809bf8,2022-01-13T07:03:09+00:00,10372,0.01
0x00ef79967e20017593fac458c99aaf647b1702cc8f116f5099abed6f85748fb4,2022-06-13T12:37:28+00:00,2633,0.16
0x00f03a376424a8fe701a022ccdfd15fda6e66adb46d5a82e50002742c10a597c,2022-06-09T17:01:18+00:00,3090,3.9
0x00f044355dc80389d70aba599c2c6bf100b5f7429c391eafd19bf02c690aebd9,2022-05-29T20:30:20+00:00,5553,0.35
0x00f0b1f195036149aea5803f0602b2868b2651c71c480e7269bd6c604c9c23f8,2022-04-06T17:27:58+00:00,4255,0.095
0x00f100fb1c44f7ffc299d158a683d0a7a052b5bf19ec79768d905ca61a2887ab,2022-04-11T14:02:52+00:00,394,0.25
0x00f120c987b4b655465f6da5c236455986b5254e894ca57b4d9474716c3803f3,2022-01-15T16:52:12+00:00,6183,98.34
0x00f12311f56f47f62a527faa9d8db6a6fda944dddecd5c090cb9dd235c106ded,2022-05-22T01:58:13+00:00,4742,0.112544444
0x00f12ec3a77b3a91089a28c0ed69b0c3d8392b7e0b1550f0df8e548adda36087,2022-02-06T01:28:14+00:00,9559,346
0x00f12ff79938902c156a2581999c9f106cead449b57e8f0adad92fd0664b54e0,2022-05-04T11:00:05+00:00,23286,27.9
0x00f14c5ada7265a3c6506aa54763a1da5b9047b6d9e601f75ce4e0c5dccc6988,2022-05-02T14:20:12+00:00,1138,0.3
0x00f263521d160150bfc03592fa0da9433f28a35580dac3a6ab90ce1538fb86a4,2022-05-13T00:40:01+00:00,2255,0.298
0x00f2b46a99a1bf29fb9296281ade145282410d9019906b9bdde4cf7c1fad573b,2022-06-22T06:36:48+00:00,1801,2
0x00f31040299e085abe1eb20f5d8d6171cd1c2dece8e80f9c1ee70d19c3894448,2022-01-28T21:40:22+00:00,37765,0.077
0x00f33c8ce1dbc505ff62253e92472a1c1af90a98cc08c8788c96a8d943460cae,2022-06-09T22:35:57+00:00,1478,0.1001
0x00f3780735097da7a47d5c36f4228f6912bf0e61c3b42fa5d3075f621852c6af,2022-05-27T16:27:10+00:00,56828,2.8
0x00f460a08ad0d7a2b3e4a344908beb037ca2d3a0af122256b06ea625c2357307,2022-06-21T11:38:37+00:00,8567,0.265
0x00f51ca35cf565b499b151ae598bc9878d5ee2fa21dd924b1703d01611387e04,2022-01-13T13:02:35+00:00,9280,0.035
0x00f5434cda805fe7024d455e91c12100c85b36f30cb9718a22128f1b4ffa4c4c,2022-02-10T13:29:47+00:00,7,0.305
0x00f56ace8a3bc5e1bc0ce91b62cef3775130eb6390a38a9589c0aad8dd9d03cf,2022-05-10T19:34:14+00:00,6766,0.649
0x00f63c4c70f6a9a7a499703e2e515fd9223e414e7310a36d5eab7b76929aeb21,2022-05-05T20:16:07+00:00,16503,5.09
0x00f653198217990da00d325d8d46d3eca43d5d6abd0e4ddddca1eda7ff46da87,2022-04-23T22:43:44+00:00,0,7.19
0x00f65674045a2dd3674429b42e477c21c8842365562631ac987e129b379a2d91,2022-02-16T18:27:21+00:00,5610,0.888
0x00f667b79fc0e5b655da35c52c041a897306c48f6caca5e4073a540b4e6a378c,2022-02-04T07:05:06+00:00,2800,0.1
0x00f6fb14c455bc6e601219f7d14101f9da0c95c6925f4a25a16fa92bd377770d,2022-04-04T06:19:26+00:00,1906,455.132
0x00f706af38fcdd8fdd0b4fbf529888980be8593e0fc0fce62c280583bf6cd2d7,2022-05-16T18:35:40+00:00,73649,2.88
0x00f708467f63cdd35fca2e836df5c6582296c2f751eb75a87dd6d4764a420cf1,2022-05-02T21:13:02+00:00,306,2.229
0x00f7544b73442e9e72683c00895d7d91029849e2ef09460a75c9ca3f4dfa5a24,2022-02-07T07:49:47+00:00,285,0.1
0x00f82e383490446795f6ba6210bf4bb270bf4fd80784fe5881a9dc13f7434593,2022-03-18T13:26:15+00:00,5751,0.018
0x00f84972d28eb14c0dcf36cc04a149689f7bd7fdcfdae159712d2b866694cb27,2022-05-20T22:24:27+00:00,4122,0.15
0x00f84cb1c8794a948969b6a7e5146ea9646bb2e82698d1f4f747730cfe18e1e0,2022-04-25T21:16:54+00:00,3244,2.8
0x00f84f28b75e3228d8f889660af4d116b11ab318264adcdebb90242032755b1c,2022-03-31T23:45:44+00:00,3186,1.46
0x00f8df90845cf7cff8cdb87963572e695aaa7d81904fa224b0d08bfc23cdd6c3,2022-01-30T16:08:51+00:00,7420,0.368
0x00f93f45caddcdf8d904e50e560fce1693760e9210d72e77772da2bba9f835bd,2022-02-01T22:59:52+00:00,6392,2.55
0x00f9cd04afa1e99d805814f0cc4ef4e550fa7dd90506622916c45e9e48881c63,2022-03-19T13:10:35+00:00,1236,10.75
0x00f9d948e33a5bfe4a46fb8792e6355891abf00f8727405006b28b7885d817b5,2022-01-13T17:18:36+00:00,8233,0.3
0x00fa9750c80f4b1afa33528c7fdbf1e004c8bdc54e3f070998eec5f3ea8c8e2b,2022-04-20T10:02:50+00:00,3085,0.175
0x00fad797af2f8f2b5e9184debaa39f2dd49a7e6a08ff0b80957d7f1f190dfaa4,2022-07-04T05:24:47+00:00,4825,0.04
0x00fae49370d3ce81a8f1f1ac631420129915a639d24f8a2e333c23cd2c528059,2022-02-18T06:35:51+00:00,5283,430
0x00fb1d93fb1a95dee61b54dfa61611ecf06599a358aa1173865a582994e9775b,2022-01-12T23:12:34+00:00,5393,54
0x00fb592cb5c612cbb2c8ae7f52a0d784ebc3d15e6101400baa64e2285281cff2,2022-05-08T20:27:58+00:00,0,38.5
0x00fbcd2a3b1a672af6b89a8d6437575c603e10dacb9742cbc446c03f08f726fa,2022-05-30T00:17:04+00:00,1038,2.7
0x00fbe3e05ec5d6e7d01e61d7df657d0b79454c5349aba1bfd40f8b8f51ec5865,2022-04-26T09:51:56+00:00,1243,0.003
0x00fc78ea8a2769c8d12b90e668bb9e1afc3abf25525f2e8939a83edf4ae7d98a,2022-03-30T02:18:41+00:00,1948,461
0x00fc90538adc62ab0c7e5d47c261ccd1f02ffcb0a53fdc179703f5c7dc6d116e,2022-01-13T00:39:25+00:00,1154,0.18
0x00fce6fcf17245d632dcd66b855a66f25cf4181037b39afa7828cb584c191adb,2022-07-03T01:11:31+00:00,1915,0.055
0x00fe070de5cec96ed9428cfac70d28a73f0089aa79e7465fda972703e771e5c4,2022-02-21T15:30:13+00:00,3,0.16
0x00fe07ae58be6a4f3f8d56c59f9f5bd670c777e96b050c923243c40c03e3a027,2022-06-16T13:13:37+00:00,3500,0.06
0x00fe2482c82ca542c5967768a02d1675aa53d2608dbe70270c2b5c6ddcd8ddc8,2022-01-11T19:51:37+00:00,8077,0.399
0x00feb813315afc3b52d449bee087b52465c1e7b19069abeea9ab970fb03cf38b,2022-02-25T08:04:41+00:00,5,0.29
0x00ff7516b845b03b22e2e39944c2a40a7dcd94442c789af9e4ae592ede403abc,2022-02-06T12:03:38+00:00,1,0.859
0x00ffab14d04c301abde593185b37ff6ae63aad5161b4f53af9c9bea14445b946,2022-03-31T11:18:30+00:00,2466,0.18
0x00ffdab3713cea07d5729ee4c90c2ac34ab548afef607be03d2fd97a23e5f987,2022-01-11T08:11:59+00:00,9777,0.07
0x010181b8980cf88e00cf0f56e4b2972d76a78d45d5ca25de35067f3549572af4,2022-06-17T18:20:18+00:00,3812,0.021
0x0101cac72daed4b77a3a96c2927e35637fa04cad79c09c84d2b8847b7467f792,2022-01-31T08:28:40+00:00,10317,0.07
0x0101f3a666cd25563b6f96388b082f7ddd627c51c5c1ffb497acfacdfdd31618,2022-03-25T20:06:48+00:00,4969,0.15509
0x010207e6d3d97d7eb7e613a55d57fcb04ef35af5ccd49b014affb8d3ad9492cc,2022-01-19T21:18:55+00:00,6703,0.7
0x01020b55462c501a37bff51aa5b0a5f8c5e89199845f63256c9d35dc212eb5aa,2022-02-02T01:55:51+00:00,8336,1.3555
0x0102276fb8eb2a320d4c853eb3edf340850aa46c6d064263780341589813023e,2022-04-08T18:29:15+00:00,3557,0.5
0x010228ef5157bea9980ac5f7aaab7b9eacdf751d284a4a4fc283fe1c455d2d49,2022-06-30T15:50:12+00:00,9123,0.2
0x010276da0dc12f752d2adf8d6ef581265dba624a2a1c610cf72acea240365c09,2022-05-16T02:16:58+00:00,6007,2.25
0x01027ea0afd606490b9cf360102524a62529da26e7500a16fb0a88feb20b53f7,2022-01-31T08:23:29+00:00,1865,470.38
0x01031721ee9a5b9566d593dd3c43db016d16fa6ec3d75ca6e1a1fa2e5d813948,2022-05-09T00:07:44+00:00,318,0.018
0x01031eaa1f4f10cd97ea1888820ec2540e24606acf8eb13229cf57720200a6f1,2022-06-27T07:57:05+00:00,2102,0.69
0x01035fd36393773914e8666cc3701f952bce3ef9847c3a4eacc9adcfa6b43576,2022-04-14T09:20:05+00:00,5658,0.24
0x0103c35c86b913fff0c301b79374d01c3118e7320ac06bbb9da4d03946dde564,2022-05-03T11:51:57+00:00,908,0.006
0x0103e6108b3f983bb292b37b2f784b55a26147e36d5aa803ce07d3148be6a274,2022-04-24T09:53:57+00:00,7735,1.888
0x010400dba95499751b31ba3c733b91accc675283fa1a0616b5374d3842bc010b,2022-06-08T01:45:16+00:00,6196,0.035
0x010440e3a6fd1ab1938e581f6e6fe61873d93e2e9c8f5435883c4e87fda31fd3,2022-05-20T09:27:43+00:00,486,0.175
0x010491ec337ded0174be4f6174599066536910cb17716a99379d8577a6e6d4ee,2022-04-30T21:18:02+00:00,397,0.11
0x0104c9ef4c3ffaa3c56f019f77e549bcb0c91172e80969757873ed2fc1184191,2022-02-06T01:09:26+00:00,9559,497
0x0104d1d0ebfd6fa8b0bbc17e96d562c58f52740fe652a47dfea0bfbb52a8b65d,2022-02-06T07:02:57+00:00,9645,0.015
0x0104ec9a5bd81cbab35597e2c017d7016c90c2babd00a94a63710ff4c1ba6dd4,2022-02-01T16:08:43+00:00,10,0.179
0x010561d8fcc40e338f4c0b1872883f5f78a902f67f90d518bcca0943767b1c53,2022-02-11T22:09:50+00:00,226,0.35
0x01057e5bdc6671d223988ce2e93149e8d9dca0bdede9354d7e66966c03503775,2022-02-25T21:43:18+00:00,3342,1.8789999
0x01066cb05b316a87af21778fc26b6f0171a7bbd8a1a3fd654264e12f1b9f3bcd,2022-05-14T17:11:09+00:00,7661,1.321
0x0106cf9d6de71b9dcfe1395e22481c8f2f432e4445af850450057ddd19a334e2,2022-03-22T19:41:47+00:00,3387,0.11
0x0107436529559a63da07fd5ecc0f0786c2271a01bffeccae4c371c85bea79a07,2022-02-08T11:56:51+00:00,3913,0.016
0x010764008f07f4ace3d5c1cf02bf906d7719de68c85a283dff6da5e586cafa10,2022-01-19T23:06:26+00:00,6659,6
0x01079a277e40bcfbf66df6d7dd7d2ea2f4750beb7be5f8ed0e83fa2072ddb3c9,2022-02-08T03:38:37+00:00,152017,3.51
0x0108497eb69a02cf3232a8b85df105791667e3abde8a7c49b0a773bf5d3ba7c0,2022-05-02T04:53:24+00:00,3238,0.02
0x0108919430d1c44cdf4c7fffac9253492aa08879d5bc979db087290b805fca75,2022-02-02T04:24:14+00:00,5,0.42
