evt_tx_hash,evt_block_time,borrower,lender,collectionContract,tokenId,apr,duration,source,eth,usd,status,currency,principal_raw,collectionName
0xea7fa52a923031454797c4f8cd68531ab217f3587de0532dfd52f0d3ccaa922d,2020-06-29T22:46:00Z,0x96d80fdec427117b5bed01bd24fb3c960487e872,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0x79986af15539de2db9a5086382daeda917a9cf0c,2592,121.66666666666666,30,NFTFi,2,437.96,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000000000000000000,Cryptovoxels
0xc42dd1480251ab666ad50b9586bf7cfcc849884339f3a6948a23fd1a3d5c6cb9,2020-06-29T23:04:45Z,0x96d80fdec427117b5bed01bd24fb3c960487e872,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0x79986af15539de2db9a5086382daeda917a9cf0c,2562,121.66666666666666,30,NFTFi,2,439.14,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000000000000000000,Cryptovoxels
0x778ee450e6184d4c5aeba8f7b6625528aa88eafe5cb6d1b836c8259d62c0ca02,2020-06-29T23:16:32Z,0x96d80fdec427117b5bed01bd24fb3c960487e872,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0x79986af15539de2db9a5086382daeda917a9cf0c,2508,27.03703703703703,30,NFTFi,4.5,986.3100000000001,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4500000000000000000,Cryptovoxels
0x7d06dd7dc2b884c69865184ded484ef90fe68fde5ed426ef31505162752d042d,2020-06-30T22:15:30Z,0x7c00c9f0e7aed440c0c730a9bd9ee4f49de20d5c,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907805970735663630117618048513574897348247575,40.55555555555556,30,NFTFi,4.5,993.735,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4500000000000000000,Decentraland
0xde1d998fa056c9b47753a9d0859e07ec4448aed14033c1051f4d35835340abde,2020-07-01T20:09:39Z,0x7103a727dd976fcb389921ceb148d2ea03e484b6,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0x913ae503153d9a335398d0785ba60a2d63ddb4e2,3107,31.285714285714285,30,NFTFi,7,1574.8600000000001,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7000000000000000000,Somnium Space Land
0xfd25295d6c009a24f2b8a0ab66b658610461e3aac408013595fc0129f0018d61,2020-07-01T21:52:10Z,0xeaa6be7869506148b97bf76c844b6b3b51951840,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0x79986af15539de2db9a5086382daeda917a9cf0c,2887,32.017543859649116,30,NFTFi,3.8,861.688,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3800000000000000000,Cryptovoxels
0x32c1275e8610598c42bfdac1bbbc42c6aaa4d5d5b15faee55f512ef7c6259b09,2020-07-01T21:53:14Z,0xeaa6be7869506148b97bf76c844b6b3b51951840,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0x79986af15539de2db9a5086382daeda917a9cf0c,273,33.79629629629629,30,NFTFi,3.6,816.336,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3600000000000000000,Cryptovoxels
0xe3b56fddb28852236a6ac26e4eaf58232a0638e2c1a80610e4523d886915fe31,2020-07-02T14:51:04Z,0x75771dedde9707fbb78d9f0dbdc8a4d4e7784794,0xb823dc506011eedab6f8feecc88806dbfc55ea93,0x06012c8cf97bead5deae237070f9587f8e7a266d,215,365.00000000000006,7,NFTFi,5,1120.55,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5000000000000000000,CryptoKitties
0x7a3a584faa8fd3354be36e82f785405023f6423d4ccb238856cee34fa189e315,2020-07-02T19:32:32Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x10cfd6263d33428b9a87ada54284d6a5dccc1080,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,10051,121.66666666666666,30,NFTFi,1,221.88,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,SuperRare
0x7ddb6ad0a89de0c9e54a961fe00e0f687fd132771c3697fb85f052c11f5d8bdc,2020-07-03T05:42:58Z,0x75771dedde9707fbb78d9f0dbdc8a4d4e7784794,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,0x06012c8cf97bead5deae237070f9587f8e7a266d,28594,110.6060606060606,30,NFTFi,2.75,606.4024999999999,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2750000000000000000,CryptoKitties
0x3a33327075ee5a5a434a055cac5acbdaeafd38623c510424e630f1685a305afa,2020-07-03T14:44:45Z,0x766bfccd1a0a18abefbeb2a075b8032107959ee4,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0x06012c8cf97bead5deae237070f9587f8e7a266d,166,60.83333333333333,30,NFTFi,4,875.6,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4000000000000000000,CryptoKitties
0xf8c576e44cdac05088426a453845d92807afda04072d6f33fd1d167233d05597,2020-07-03T22:13:07Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0xecf7ef42b57ee37a959bf507183c5dd6bf182081,104,57.93650793650793,30,NFTFi,2.1,461.748,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2100000000000000000,Josie
0xe0b6f8e484f488f7ac4c102625af09308f73725d09d651ca5858c904c498c0dd,2020-07-03T22:13:29Z,0x75771dedde9707fbb78d9f0dbdc8a4d4e7784794,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0x06012c8cf97bead5deae237070f9587f8e7a266d,32,73,30,NFTFi,10,2198.7999999999997,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000000000000000000,CryptoKitties
0x5eab451ad00eaa1d950121aeac8d335a8267ef2301aa218b659f1d5e3fd24649,2020-07-05T00:05:21Z,0x29ecaa773f052d14ec5258b352ee7304f57aabc3,0xc35a5fec6be6957899e15559be252db882220b37,0xd4e4078ca3495de5b1d4db434bebc5a986197782,342,97.33333333333333,30,NFTFi,1,222.99,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,Autoglyphs
0x8eb5c7c7fbd1c576c909f8f51072bcafd778db6a6d41ec98b22f3bd589ba5765,2020-07-05T00:48:44Z,0x018edc98b3190dbb261e6ff3858c4ba59c71ba94,0xc35a5fec6be6957899e15559be252db882220b37,0x06012c8cf97bead5deae237070f9587f8e7a266d,1675901,101.38888888888889,30,NFTFi,1.2,267.492,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1200000000000000000,CryptoKitties
0x216a2547a861537b25520e0acf23d98d231cda5fc80c0d9cfbb67924c571dfe3,2020-07-05T01:28:52Z,0x018edc98b3190dbb261e6ff3858c4ba59c71ba94,0xc35a5fec6be6957899e15559be252db882220b37,0x79986af15539de2db9a5086382daeda917a9cf0c,2110,91.25,30,NFTFi,2,445.14,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000000000000000000,Cryptovoxels
0xd3163d0564dbb5855cb41ed0b95decf6abcefffdb84467684dac6e3a38cb5902,2020-07-05T02:38:00Z,0x018edc98b3190dbb261e6ff3858c4ba59c71ba94,0xc35a5fec6be6957899e15559be252db882220b37,0x06012c8cf97bead5deae237070f9587f8e7a266d,864164,73,30,NFTFi,2.5,555.8499999999999,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2500000000000000000,CryptoKitties
0xbabfb0930753202544a422a3146d42fcab711eb6855b8ab4bfc64ff36a0178af,2020-07-05T15:50:52Z,0x018edc98b3190dbb261e6ff3858c4ba59c71ba94,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,0x06012c8cf97bead5deae237070f9587f8e7a266d,219,97.33333333333334,30,NFTFi,1.5,330.21,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1500000000000000000,CryptoKitties
0x7281ab51a1ce295b431ecdc6ce71fa3ab2fdeaca3939d3778bfe8f00e5411c51,2020-07-05T16:00:27Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0xc35a5fec6be6957899e15559be252db882220b37,0xfbeef911dc5821886e1dda71586d90ed28174b7d,127922,97.33333333333333,30,NFTFi,1,219.95,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,Known Origin
0xb2a351f921006c035e456f2929c099aeec38d977f4cc77214cd33fb08dcb42ab,2020-07-05T16:02:40Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0xc35a5fec6be6957899e15559be252db882220b37,0xfbeef911dc5821886e1dda71586d90ed28174b7d,88509,97.33333333333333,30,NFTFi,0.5,109.975,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500000000000000000,Known Origin
0x8c33a74631ad9468aefd3c1dfdcb6af88ad7392b36c44dd25a1b7341dda92fb9,2020-07-05T16:03:34Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0xc35a5fec6be6957899e15559be252db882220b37,0xfbeef911dc5821886e1dda71586d90ed28174b7d,22100,97.33333333333333,30,NFTFi,0.25,54.9875,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,250000000000000000,Known Origin
0xb5c4964ea14d39fa66991f6fe2ab2552f6e1c6a126ff8f5139bc92449cb6a266,2020-07-05T16:06:47Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0xc35a5fec6be6957899e15559be252db882220b37,0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756,20493,97.33333333333333,30,NFTFi,0.5,109.96,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500000000000000000,MakersPlace V3
0x02570a997660bb2782b990262fbcef43cecf59f5a1ddfa11817524d8abcbdf96,2020-07-05T16:07:24Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0xc35a5fec6be6957899e15559be252db882220b37,0x06012c8cf97bead5deae237070f9587f8e7a266d,1934118,121.66666666666666,30,NFTFi,0.1,21.991999999999997,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100000000000000000,CryptoKitties
0x0eafb75efbab480d628541339b5ee25d9c784f2bb4e00517695c24becc039004,2020-07-05T17:01:06Z,0x6186290b28d511bff971631c916244a9fc539cfe,0x10cfd6263d33428b9a87ada54284d6a5dccc1080,0x913ae503153d9a335398d0785ba60a2d63ddb4e2,1956,121.66666666666666,30,NFTFi,3,657.15,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000000000000000000,Somnium Space Land
0xe28fb6bccd40383bf1dcaf63e0acb537eb01741f87f50452b893b6c5fc0b324f,2020-07-05T23:36:30Z,0x018edc98b3190dbb261e6ff3858c4ba59c71ba94,0x3f0285892c75d44a93abc650fec371e0d035e2f9,0x06012c8cf97bead5deae237070f9587f8e7a266d,1681119,121.66666666666666,30,NFTFi,1,225.68999999999997,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,CryptoKitties
0x7758e4eab2bb5fe57731804e79fcf18ecdb3a7b2bb514b67c09aeb45458c538c,2020-07-07T15:54:07Z,0x75771dedde9707fbb78d9f0dbdc8a4d4e7784794,0x7891f796a5d43466fc29f102069092aef497a290,0x06012c8cf97bead5deae237070f9587f8e7a266d,1805,97.33333333333333,30,NFTFi,4,905.8399999999999,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4000000000000000000,CryptoKitties
0xf543c728c5b30a40af5ee2b1b27370fc7568716300dbfb6388b66ef28636ed3f,2020-07-07T15:55:12Z,0xeaa6be7869506148b97bf76c844b6b3b51951840,0x0670341579a01c942ce77952f2d3726244f324d2,0x79986af15539de2db9a5086382daeda917a9cf0c,2862,91.25,30,NFTFi,2,453.6,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000000000000000000,Cryptovoxels
0xe6c4cef9a2363441c1521ebbf542a49532265ba8596ce63b8f24097c5404436d,2020-07-07T18:12:07Z,0xeaa6be7869506148b97bf76c844b6b3b51951840,0x0670341579a01c942ce77952f2d3726244f324d2,0x79986af15539de2db9a5086382daeda917a9cf0c,1472,97.33333333333334,30,NFTFi,1.5,352.90500000000003,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1500000000000000000,Cryptovoxels
0x38469ab4b312b4904eba4adb64225c3ff7e4dd92e6cc42748429b6658a40a319,2020-07-07T18:51:32Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0x0670341579a01c942ce77952f2d3726244f324d2,0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756,15728,121.66666666666666,30,NFTFi,0.25,58.572500000000005,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,250000000000000000,MakersPlace V3
0x639feba911fc38a0bc3c9a34cfee382c7960e4f214c9a22d727b1215977339ba,2020-07-07T18:52:35Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0x0670341579a01c942ce77952f2d3726244f324d2,0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756,18331,121.66666666666666,30,NFTFi,0.25,58.572500000000005,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,250000000000000000,MakersPlace V3
0x0480ac56d4aeee80ada69227e45bef0407973434b9f809a385545da23c4bdda6,2020-07-07T18:54:55Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0x0670341579a01c942ce77952f2d3726244f324d2,0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756,20894,121.66666666666666,30,NFTFi,0.25,58.572500000000005,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,250000000000000000,MakersPlace V3
0xfa60acc122d37352d06dd4e0ae6b225396638098ecc73f18dcc6b42c0526dd84,2020-07-07T18:56:13Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0x0670341579a01c942ce77952f2d3726244f324d2,0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756,15230,121.66666666666666,30,NFTFi,0.25,58.60499999999999,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,250000000000000000,MakersPlace V3
0xfef65f37c25ae2b2a20ff9b68e66f4b5a4f8e277ddc86e10828a379ce4974dea,2020-07-09T00:56:46Z,0x75771dedde9707fbb78d9f0dbdc8a4d4e7784794,0x7891f796a5d43466fc29f102069092aef497a290,0x06012c8cf97bead5deae237070f9587f8e7a266d,73243,109.5,30,NFTFi,1,235.06000000000003,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,CryptoKitties
0x01b1c55c14a07381d920d2a5c73aa4ce1af6323307b1a98fc5c2afb46e7a9c97,2020-07-09T01:49:40Z,0x75771dedde9707fbb78d9f0dbdc8a4d4e7784794,0x7891f796a5d43466fc29f102069092aef497a290,0x06012c8cf97bead5deae237070f9587f8e7a266d,1692387,109.5,30,NFTFi,1,234.96000000000004,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,CryptoKitties
0x1ab780db910ca3f7befaa6abbce1bdf70c7f73749525123ad937ca4afebf26c2,2020-07-09T07:43:18Z,0xa16ce88f9f702d390244ce016f9416b23c9c3027,0xc35a5fec6be6957899e15559be252db882220b37,0xfbeef911dc5821886e1dda71586d90ed28174b7d,122963,97.33333333333333,30,NFTFi,0.25,59.230000000000004,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,250000000000000000,Known Origin
0x2c3143db3da46c81407944d1e45a85fac5c2c49651b86af3239195a7b4d15ce6,2020-07-09T12:06:13Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0xfbeef911dc5821886e1dda71586d90ed28174b7d,155051,60.83333333333333,30,NFTFi,0.3,70.839,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,300000000000000000,Known Origin
0x4dbf952fd00b98086c4035c1979bd7e58740fa05f467a6ca76929c7a2485d476,2020-07-09T12:06:13Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,0xecf7ef42b57ee37a959bf507183c5dd6bf182081,115,48.666666666666664,30,NFTFi,0.5,118.065,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500000000000000000,Josie
0x861623dbb21e9deaa3f4a7cd1a76009abf33d40bd13e2b753a221e08892a2b1c,2020-07-09T12:06:13Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0xfbeef911dc5821886e1dda71586d90ed28174b7d,153326,60.83333333333333,30,NFTFi,0.3,70.839,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,300000000000000000,Known Origin
0x77237c8571a6e39a30480e4f6b42ec68595d0caa92cc25139a2d09276c566ef8,2020-07-09T12:06:13Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0xfbeef911dc5821886e1dda71586d90ed28174b7d,154276,60.83333333333333,30,NFTFi,0.3,70.839,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,300000000000000000,Known Origin
0xb2a7bf45d8de655711369b0f6ba14ac7dbf82f23040de3080cf85b56e69b5db7,2020-07-09T12:06:13Z,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0xfbeef911dc5821886e1dda71586d90ed28174b7d,152251,60.83333333333333,30,NFTFi,0.3,70.839,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,300000000000000000,Known Origin
0x7e436c2cbb2d2ed7be8108864f4c366ff4c8c7e143af4bf61e7140b09ee910ca,2020-07-09T15:51:02Z,0xee402489d83e2b22d496910f8c810d35a3ad7b25,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0xfbeef911dc5821886e1dda71586d90ed28174b7d,127921,81.1111111111111,30,NFTFi,0.6,139.99800000000002,DEFAULTED,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,600000000000000000,Known Origin
0x5288e191f8e358f754467b1765f09d2d69f4ec171d88fc3e8515594ccb4865b4,2020-07-09T17:15:00Z,0xc35a5fec6be6957899e15559be252db882220b37,0x44ddf3e35cd2d629d78674ff6bf5b953e2b069fe,0x79986af15539de2db9a5086382daeda917a9cf0c,837,60.83333333333333,30,NFTFi,2,467.42,REPAID,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000000000000000000,Cryptovoxels
